id,SURFACE_TY,REGION,YR_SURF,Metric,OCI
0014P-Both-260,Asphalt,4,2011,OCI_11,69.29116
0014P-Both-305,Asphalt,4,2010,OCI_11,85.15225
0014P-Both-261,Asphalt,4,2010,OCI_11,84.95635
0014P-Both-349,Asphalt,4,2006,OCI_11,83.59519
0015P-Positive-70,Concrete,2,2010,OCI_11,94.69049
0015P-Positive-403,Concrete,2,2012,OCI_11,91.30308
0015P-Positive-164,Concrete,2,2012,OCI_11,94.65627
0015P-Positive-341,Asphalt,3,2012,OCI_11,81.40194
0015P-Positive-200,Concrete,1,2011,OCI_11,74.68365
0015P-Positive-284,Asphalt,1,2009,OCI_11,85.96047
0015P-Positive-71,Concrete,2,2007,OCI_11,93.40771
0015P-Positive-40,Concrete,1,2012,OCI_11,59.10263
0015P-Positive-54,Concrete,1,2010,OCI_11,90.55119
0015P-Positive-325,Asphalt,1,2007,OCI_11,84.41167
0015P-Positive-422,Asphalt,3,2009,OCI_11,80.89389
0015P-Positive-239,Concrete,2,2011,OCI_11,52.09256
0015P-Positive-107,Asphalt,1,1999,OCI_11,86.7601
0015P-Positive-138,Concrete,2,2010,OCI_11,93.15703
0015P-Positive-176,Asphalt,1,2007,OCI_11,86.68649
0015P-Positive-269,Asphalt,3,2008,OCI_11,88.13298
0015P-Positive-367,Asphalt,1,2010,OCI_11,94.5943
0015P-Positive-324,Concrete,3,2012,OCI_11,84.20951
0015P-Positive-348,Asphalt,1,2007,OCI_11,90.04385
0015P-Positive-118,Concrete,1,2010,OCI_11,93.80298
0015P-Positive-218,Asphalt,1,2004,OCI_11,81.60469
0015P-Positive-361,Asphalt,3,2009,OCI_11,85.15094
0015P-Positive-285,Asphalt,1,2007,OCI_11,84.61219
0015P-Positive-68,Asphalt,4,2005,OCI_11,67.48703
0015P-Positive-201,Concrete,1,2009,OCI_11,62.25434
0015P-Positive-94,Concrete,2,2012,OCI_11,94.25526
0015P-Positive-126,Asphalt,1,2012,OCI_11,92.06342
0015P-Positive-282,Asphalt,1,2010,OCI_11,88.86644
0015P-Positive-106,Concrete,1,2002,OCI_11,61.9818
0015P-Positive-103,Concrete,1,2011,OCI_11,75.39047
0015P-Positive-136,Asphalt,4,2004,OCI_11,82.92774
0015P-Positive-101,Asphalt,4,2006,OCI_11,96.69758
0015P-Positive-166,Asphalt,3,2008,OCI_11,85.17403
0015P-Positive-93,Asphalt,4,2010,OCI_11,81.40562
0015P-Positive-167,Concrete,2,2011,OCI_11,92.22742
0015P-Positive-137,Concrete,3,2007,OCI_11,65.8231
0015P-Positive-165,Asphalt,4,2012,OCI_11,48.09975
0015P-Positive-360,Asphalt,1,2008,OCI_11,89.59153
0015P-Positive-340,Asphalt,4,2008,OCI_11,94.18798
0015P-Positive-53,Asphalt,4,2004,OCI_11,89.81769
0015P-Positive-163,Asphalt,4,2007,OCI_11,81.98487
0015P-Positive-389,Asphalt,4,2012,OCI_11,65.5912
0015P-Positive-39,Concrete,1,2004,OCI_11,71.37675
0015P-Positive-37,Asphalt,4,2006,OCI_11,95.08549
0015P-Positive-38,Asphalt,1,2010,OCI_11,94.58172
0015P-Positive-359,Asphalt,4,2010,OCI_11,84.7824
0015P-Positive-265,Asphalt,4,2010,OCI_11,83.51158
0015P-Positive-267,Concrete,2,2012,OCI_11,95.39944
0015P-Positive-217,Concrete,3,2006,OCI_11,87.60801
0015P-Positive-346,Concrete,1,2005,OCI_11,79.2199
0015P-Positive-52,Asphalt,4,2011,OCI_11,71.62118
0015P-Positive-330,Concrete,4,2005,OCI_11,48.14979
0015P-Positive-259,Asphalt,4,2012,OCI_11,78.27251
0015P-Positive-320,Asphalt,4,2009,OCI_11,92.72036
0015P-Positive-119,Asphalt,3,2011,OCI_11,70.27346
0015P-Positive-358,Asphalt,4,2011,OCI_11,62.17727
0015P-Positive-215,Asphalt,4,2009,OCI_11,85.71558
0015P-Positive-411,Concrete,1,2011,OCI_11,93.63222
0015P-Positive-323,Concrete,3,2011,OCI_11,75.33304
0015P-Positive-377,Asphalt,3,2011,OCI_11,89.31916
0015P-Positive-199,Asphalt,4,2006,OCI_11,96.37617
0015P-Positive-225,Asphalt,4,2006,OCI_11,92.92388
0015P-Positive-158,Asphalt,4,2012,OCI_11,71.01727
0015P-Positive-402,Asphalt,4,2009,OCI_11,72.39565
0016P-Both-174,Asphalt,1,2007,OCI_11,75.81587
0016P-Both-104,Asphalt,1,2012,OCI_11,67.99114
0016P-Both-283,Asphalt,1,2007,OCI_11,72.77819
0017P-Both-410,Asphalt,4,2009,OCI_11,75.6001
0018P-Both-347,Asphalt,4,2009,OCI_11,81.33192
0018P-Both-368,Asphalt,4,2012,OCI_11,68.89774
0018P-Both-128,Asphalt,4,2004,OCI_11,68.90936
0018P-Both-248,Asphalt,4,2011,OCI_11,62.87212
0018P-Both-308,Asphalt,4,2004,OCI_11,68.89774
0018P-Both-204,Asphalt,4,2012,OCI_11,68.89774
0018P-Both-41,Asphalt,4,2008,OCI_11,85.10106
0019P-Both-369,Asphalt,4,2011,OCI_11,91.32254
0019P-Both-286,Asphalt,4,2011,OCI_11,84.66818
0019P-Both-205,Asphalt,4,2011,OCI_11,84.50936
0020P-Both-42,Asphalt,4,2004,OCI_11,92.5056
0020P-Both-109,Asphalt,4,2004,OCI_11,91.73119
0021P-Both-149,Asphalt,4,2006,OCI_11,85.68776
0021P-Both-332,Asphalt,4,2007,OCI_11,80.33871
0021P-Both-415,Asphalt,4,2005,OCI_11,72.99566
0021P-Both-178,Asphalt,4,2004,OCI_11,89.50384
0021P-Both-414,Asphalt,4,2004,OCI_11,89.50384
0021P-Both-350,Asphalt,4,2004,OCI_11,78.26205
0021P-Both-351,Asphalt,4,2012,OCI_11,89.11198
0021P-Both-287,Asphalt,4,2012,OCI_11,78.95898
0021P-Both-110,Asphalt,4,2012,OCI_11,89.50384
0021P-Both-85,Asphalt,4,2004,OCI_11,80.09016
0021P-Both-227,Asphalt,4,2004,OCI_11,74.64692
0021P-Both-393,Asphalt,4,2009,OCI_11,81.85578
0021P-Both-179,Asphalt,4,2005,OCI_11,80.11055
0021P-Both-251,Asphalt,4,2005,OCI_11,71.11182
0021P-Both-150,Asphalt,4,2004,OCI_11,72.25059
0021P-Both-84,Asphalt,4,2009,OCI_11,72.1027
0021P-Both-331,Asphalt,4,2005,OCI_11,75.45842
0022P-Both-61,Asphalt,4,2009,OCI_11,79.42787
0023P-Both-416,Asphalt,1,2005,OCI_11,79.85516
0023P-Both-86,Asphalt,1,2005,OCI_11,81.50434
0023P-Both-309,Asphalt,1,2006,OCI_11,76.6026
0023P-Both-394,Asphalt,1,2006,OCI_11,74.00274
0024P-Both-310,Asphalt,4,2012,OCI_11,62.49643
0024P-Both-62,Asphalt,4,2012,OCI_11,62.49643
0024P-Both-396,Asphalt,4,2011,OCI_11,62.49643
0024P-Both-87,Asphalt,4,2011,OCI_11,78.07437
0024P-Both-151,Asphalt,4,2012,OCI_11,78.07437
0024P-Both-228,Asphalt,4,2012,OCI_11,65.8035
0024P-Both-130,Asphalt,4,2012,OCI_11,70.56689
0024P-Both-44,Asphalt,4,2012,OCI_11,67.56108
0024P-Both-111,Asphalt,4,2011,OCI_11,67.86344
0024P-Both-288,Asphalt,4,2012,OCI_11,62.77844
0024P-Both-352,Asphalt,4,2011,OCI_11,67.6412
0024P-Both-152,Asphalt,4,2011,OCI_11,65.59419
0024P-Both-129,Asphalt,4,2007,OCI_11,72.55017
0024P-Both-289,Asphalt,4,2006,OCI_11,71.6356
0024P-Both-334,Asphalt,4,2011,OCI_11,65.8035
0024P-Both-63,Asphalt,4,2006,OCI_11,94.17421
0024P-Both-371,Asphalt,4,2011,OCI_11,62.77844
0024P-Both-395,Asphalt,4,2010,OCI_11,90.05093
0024P-Both-207,Asphalt,4,2007,OCI_11,69.40643
0024P-Both-229,Asphalt,4,2004,OCI_11,61.17811
0024P-Both-43,Asphalt,4,2005,OCI_11,72.11862
0024P-Both-180,Asphalt,4,2005,OCI_11,86.3141
0024P-Both-112,Asphalt,4,2005,OCI_11,79.18906
0025P-Both-417,Asphalt,4,2005,OCI_11,60.62032
0026P-Both-88,Concrete,1,2009,OCI_11,82.27735
0026P-Both-353,Asphalt,1,2008,OCI_11,77.6749
0026P-Both-254,Concrete,1,2008,OCI_11,87.6906
0026P-Both-181,Concrete,1,2009,OCI_11,85.30184
0028P-Both-230,Concrete,3,2011,OCI_11,77.05685
0028P-Both-255,Asphalt,4,2011,OCI_11,80.87754
0028P-Both-336,Asphalt,3,2007,OCI_11,60.61229
0028P-Both-335,Asphalt,4,2010,OCI_11,90.63295
0028P-Both-153,Asphalt,3,2012,OCI_11,83.03589
0028P-Both-89,Asphalt,3,2012,OCI_11,82.60614
0028P-Both-418,Asphalt,4,2010,OCI_11,92.90939
0028P-Both-397,Asphalt,3,2012,OCI_11,84.35476
0029P-Both-64,Asphalt,4,2012,OCI_11,71.49167
0029P-Both-398,Asphalt,4,2011,OCI_11,71.49167
0029P-Both-312,Asphalt,4,2009,OCI_11,74.55077
0029P-Both-154,Asphalt,4,2009,OCI_11,71.60459
0030P-Both-290,Asphalt,1,2007,OCI_11,84.62995
0030P-Both-45,Asphalt,1,2008,OCI_11,85.62088
0030P-Both-46,Asphalt,1,2008,OCI_11,91.33901
0030P-Both-373,Asphalt,1,2008,OCI_11,87.9099
0030P-Both-256,Asphalt,1,2011,OCI_11,72.66188
0030P-Both-114,Asphalt,1,2011,OCI_11,73.6918
0030P-Both-113,Asphalt,1,2008,OCI_11,91.29147
0030P-Both-419,Asphalt,1,2012,OCI_11,75.71678
0030P-Both-355,Asphalt,1,2011,OCI_11,81.26225
0030P-Both-354,Asphalt,1,2001,OCI_11,85.08574
0030P-Both-182,Asphalt,1,2006,OCI_11,72.45378
0030P-Both-313,Asphalt,1,2008,OCI_11,90.90792
0030P-Both-372,Asphalt,1,2008,OCI_11,90.73896
0030P-Both-231,Asphalt,1,2003,OCI_11,81.72056
0030P-Both-131,Asphalt,1,2003,OCI_11,79.39061
0030P-Both-132,Asphalt,1,2012,OCI_11,65.72312
0030P-Both-65,Asphalt,1,2003,OCI_11,76.95805
0030P-Both-208,Asphalt,1,2012,OCI_11,84.25829
0031P-Both-337,Asphalt,4,2004,OCI_11,87.8127
0031P-Both-155,Asphalt,4,2007,OCI_11,89.76739
0031P-Both-257,Asphalt,4,2006,OCI_11,86.41851
0031P-Both-420,Asphalt,4,2004,OCI_11,89.58255
0032P-Both-399,Asphalt,2,2011,OCI_11,72.41025
0032P-Both-232,Asphalt,2,2006,OCI_11,79.77517
0032P-Both-91,Asphalt,3,2006,OCI_11,80.72438
0032P-Both-338,Asphalt,2,2011,OCI_11,64.07699
0034P-Both-156,Asphalt,4,2007,OCI_11,82.87916
0035P-Both-233,Asphalt,3,2002,OCI_11,91.41454
0035P-Both-315,Asphalt,3,2005,OCI_11,71.22934
0035P-Both-400,Asphalt,2,2001,OCI_11,86.18934
0035P-Both-374,Asphalt,3,2005,OCI_11,76.36735
0035P-Both-133,Asphalt,3,2002,OCI_11,87.29847
0035P-Both-209,Asphalt,3,2009,OCI_11,84.17522
0035P-Both-67,Asphalt,3,2011,OCI_11,83.89524
0035P-Both-134,Asphalt,3,2009,OCI_11,73.98225
0035P-Both-66,Asphalt,2,2006,OCI_11,82.76558
0035P-Both-314,Asphalt,3,2004,OCI_11,89.72161
0036P-Both-292,Asphalt,2,2009,OCI_11,49.43937
0036P-Both-291,Asphalt,2,2002,OCI_11,41.65452
0036P-Both-356,Asphalt,2,2009,OCI_11,90.54289
0036P-Both-47,Asphalt,3,2010,OCI_11,84.22405
0036P-Both-184,Asphalt,2,2005,OCI_11,83.38854
0036P-Both-375,Asphalt,2,2002,OCI_11,62.46584
0036P-Both-115,Asphalt,2,2007,OCI_11,76.80669
0036P-Both-210,Asphalt,2,2002,OCI_11,63.32008
0037P-Both-421,Asphalt,1,2001,OCI_11,73.80608
0037P-Both-485,Asphalt,1,2008,OCI_11,75.1615
0037P-Both-484,Asphalt,1,2008,OCI_11,70.84777
0038P-Both-481,Asphalt,1,2005,OCI_11,83.2986
0038P-Both-482,Asphalt,1,2005,OCI_11,84.82805
0038P-Both-483,Asphalt,1,2005,OCI_11,80.63203
0039P-Both-476,Concrete,1,2010,OCI_11,85.88293
0039P-Both-479,Asphalt,1,2009,OCI_11,90.67653
0039P-Both-475,Concrete,1,2011,OCI_11,94.07663
0039P-Both-472,Asphalt,1,2012,OCI_11,74.45616
0039P-Both-477,Concrete,1,2010,OCI_11,93.45722
0039P-Both-480,Asphalt,1,2004,OCI_11,75.15024
0039P-Both-473,Asphalt,1,2012,OCI_11,72.19314
0039P-Both-468,Asphalt,1,2011,OCI_11,89.51052
0039P-Both-467,Asphalt,1,2011,OCI_11,89.77973
0039P-Both-474,Asphalt,1,2005,OCI_11,86.8338
0039P-Both-470,Asphalt,1,2005,OCI_11,72.18503
0039P-Both-466,Asphalt,1,2011,OCI_11,80.19587
0039P-Both-465,Asphalt,1,2011,OCI_11,71.40298
0039P-Both-471,Asphalt,1,2005,OCI_11,71.99223
0039P-Both-469,Asphalt,1,2006,OCI_11,82.89506
0040P-Both-452,Asphalt,3,2008,OCI_11,86.50927
0040P-Both-443,Asphalt,3,2012,OCI_11,80.86153
0040P-Both-447,Asphalt,3,2011,OCI_11,69.69925
0040P-Both-460,Asphalt,3,2010,OCI_11,84.21763
0040P-Both-440,Asphalt,3,2005,OCI_11,81.38485
0040P-Both-463,Concrete,2,2006,OCI_11,94.05303
0040P-Both-439,Asphalt,3,2010,OCI_11,86.46581
0040P-Both-461,Asphalt,3,2008,OCI_11,81.80574
0040P-Both-442,Asphalt,3,2012,OCI_11,80.22833
0040P-Both-437,Asphalt,3,2003,OCI_11,86.88101
0040P-Both-446,Asphalt,3,2005,OCI_11,80.41241
0040P-Both-462,Concrete,3,2012,OCI_11,74.32772
0040P-Both-458,Asphalt,3,2007,OCI_11,92.01956
0040P-Both-457,Asphalt,3,2011,OCI_11,93.19278
0040P-Both-438,Asphalt,3,2010,OCI_11,80.33015
0040P-Both-449,Asphalt,3,2012,OCI_11,65.94288
0040P-Both-455,Asphalt,3,2008,OCI_11,92.16342
0040P-Both-441,Asphalt,3,2005,OCI_11,79.24933
0040P-Both-448,Asphalt,3,2012,OCI_11,65.54768
0040P-Both-445,Asphalt,3,2005,OCI_11,82.222
0040P-Both-456,Asphalt,3,2011,OCI_11,86.67309
0040P-Both-454,Asphalt,3,2008,OCI_11,84.69784
0040P-Both-459,Asphalt,3,2002,OCI_11,84.71454
0040P-Both-451,Asphalt,3,2003,OCI_11,79.55801
0040P-Both-444,Asphalt,3,2005,OCI_11,79.88542
0040P-Both-453,Asphalt,3,2010,OCI_11,87.46579
0042P-Both-436,Asphalt,1,2012,OCI_11,70.69388
0043P-Both-434,Asphalt,3,2011,OCI_11,59.46193
0043P-Both-435,Asphalt,3,2004,OCI_11,62.49446
0044P-Both-430,Asphalt,3,2005,OCI_11,64.64345
0044P-Both-432,Asphalt,3,2005,OCI_11,55.16868
0044P-Both-433,Asphalt,3,2004,OCI_11,64.57058
0044P-Both-431,Asphalt,3,2004,OCI_11,73.58146
0045P-Both-425,Asphalt,3,2003,OCI_11,80.7702
0045P-Both-429,Asphalt,3,2005,OCI_11,62.89367
0045P-Both-427,Asphalt,3,2008,OCI_11,70.57716
0045P-Both-428,Asphalt,3,2008,OCI_11,71.57174
0045P-Both-426,Asphalt,3,2007,OCI_11,72.34529
0046P-Both-424,Asphalt,4,2012,OCI_11,66.75806
0046P-Both-495,Asphalt,4,2006,OCI_11,66.75806
0046P-Both-423,Asphalt,4,2012,OCI_11,66.75806
0046P-Both-488,Asphalt,4,2009,OCI_11,79.51043
0046P-Both-554,Asphalt,4,2012,OCI_11,66.75806
0046P-Both-581,Asphalt,4,2009,OCI_11,80.52344
0048P-Both-525,Asphalt,2,2009,OCI_11,72.11317
0048P-Both-553,Asphalt,2,2011,OCI_11,85.54516
0048P-Both-529,Asphalt,2,2001,OCI_11,63.69851
0048P-Both-494,Asphalt,2,2011,OCI_11,76.78404
0048P-Both-571,Asphalt,2,2012,OCI_11,43.70943
0048P-Both-594,Asphalt,2,2009,OCI_11,68.09839
0048P-Both-606,Asphalt,2,2012,OCI_11,58.11845
0050P-Both-486,Asphalt,4,2005,OCI_11,78.85236
0050P-Both-580,Asphalt,4,2011,OCI_11,90.3144
0050P-Both-582,Asphalt,4,2012,OCI_11,64.05742
0050P-Both-478,Asphalt,4,2011,OCI_11,86.49072
0050P-Both-552,Asphalt,4,2011,OCI_11,64.05742
0050P-Both-607,Asphalt,4,2011,OCI_11,64.05742
0050P-Both-487,Asphalt,4,2012,OCI_11,64.05742
0050P-Both-604,Asphalt,4,2012,OCI_11,66.42017
0050P-Both-509,Asphalt,4,2005,OCI_11,77.69367
0050P-Both-605,Asphalt,4,2008,OCI_11,85.00817
0051P-Both-602,Asphalt,3,2007,OCI_11,63.3508
0052P-Both-601,Asphalt,3,2012,OCI_11,50.41553
0052P-Both-598,Asphalt,3,2011,OCI_11,79.21914
0052P-Both-600,Asphalt,3,2011,OCI_11,43.11245
0052P-Both-599,Asphalt,3,2008,OCI_11,82.01112
0053P-Both-595,Asphalt,1,2004,OCI_11,81.55672
0053P-Both-596,Asphalt,1,2006,OCI_11,95.89496
0053P-Both-597,Asphalt,1,2003,OCI_11,67.21043
0054P-Both-593,Asphalt,3,2010,OCI_11,82.87857
0055P-Both-592,Asphalt,4,2009,OCI_11,79.77492
0056P-Both-579,Asphalt,4,2009,OCI_11,77.24466
0056P-Both-588,Asphalt,4,2012,OCI_11,67.43011
0056P-Both-590,Asphalt,4,2012,OCI_11,67.43011
0056P-Both-589,Asphalt,4,2011,OCI_11,67.43011
0056P-Both-591,Asphalt,4,2011,OCI_11,67.43011
0056P-Both-587,Asphalt,4,2011,OCI_11,67.43011
0056P-Both-583,Asphalt,4,2005,OCI_11,84.56576
0056P-Both-586,Asphalt,4,2012,OCI_11,67.6164
0056P-Both-584,Asphalt,4,2005,OCI_11,80.66687
0056P-Both-585,Asphalt,4,2009,OCI_11,81.58813
0057P-Both-578,Asphalt,4,2003,OCI_11,54.84192
0058P-Both-577,Asphalt,2,2010,OCI_11,67.48701
0059P-Both-574,Asphalt,4,2012,OCI_11,59.913
0059P-Both-575,Asphalt,4,2012,OCI_11,59.7882
0059P-Both-576,Asphalt,4,2011,OCI_11,95.10155
0060P-Both-573,Asphalt,1,2011,OCI_11,41.46129
0060P-Both-570,Asphalt,1,2003,OCI_11,82.45104
0060P-Both-572,Asphalt,1,2002,OCI_11,59.38034
0061P-Both-568,Asphalt,1,2005,OCI_11,69.5168
0061P-Both-569,Asphalt,1,2005,OCI_11,76.0676
0062P-Both-567,Asphalt,4,2012,OCI_11,73.62482
0062P-Both-565,Asphalt,4,2012,OCI_11,73.62482
0062P-Both-562,Asphalt,4,2007,OCI_11,68.53878
0062P-Both-566,Asphalt,4,2011,OCI_11,73.62482
0062P-Both-563,Asphalt,4,2010,OCI_11,73.36605
0062P-Both-564,Asphalt,4,2009,OCI_11,69.26557
0063P-Both-561,Asphalt,4,2012,OCI_11,67.96906
0064P-Both-560,Asphalt,4,2007,OCI_11,73.67816
0065P-Both-551,Asphalt,1,2005,OCI_11,74.50396
0065P-Both-559,Asphalt,2,2003,OCI_11,50.61677
0065P-Both-555,Asphalt,1,2005,OCI_11,72.8397
0065P-Both-558,Asphalt,2,2003,OCI_11,83.47
0065P-Both-556,Asphalt,1,2005,OCI_11,87.55477
0065P-Both-550,Asphalt,2,2011,OCI_11,61.56064
0066P-Both-549,Asphalt,1,2005,OCI_11,84.3103
0066P-Both-547,Asphalt,1,2005,OCI_11,71.24836
0066P-Both-548,Asphalt,1,2005,OCI_11,84.40802
0067P-Positive-545,Asphalt,1,2007,OCI_11,87.36182
0067P-Positive-544,Asphalt,1,2007,OCI_11,81.42654
0067P-Positive-546,Asphalt,1,2007,OCI_11,86.52023
0068P-Both-537,Asphalt,3,2011,OCI_11,85.55628
0068P-Both-524,Concrete,2,2001,OCI_11,83.14536
0068P-Both-530,Concrete,2,1997,OCI_11,75.03138
0068P-Both-531,Concrete,2,1997,OCI_11,51.3538
0068P-Both-519,Asphalt,1,2007,OCI_11,87.08343
0068P-Both-520,Concrete,1,2010,OCI_11,86.87644
0068P-Both-532,Concrete,2,2003,OCI_11,90.60963
0068P-Both-527,Concrete,2,2008,OCI_11,86.35381
0068P-Both-523,Asphalt,2,2005,OCI_11,54.41516
0068P-Both-521,Asphalt,1,2009,OCI_11,75.32253
0068P-Both-522,Asphalt,1,2009,OCI_11,72.66967
0068P-Both-534,Asphalt,2,2007,OCI_11,63.11325
0068P-Both-533,Concrete,2,2007,OCI_11,95.44955
0068P-Both-540,Asphalt,3,2004,OCI_11,75.75867
0068P-Both-526,Asphalt,2,2004,OCI_11,61.08131
0068P-Both-541,Asphalt,3,2011,OCI_11,79.41894
0068P-Both-535,Asphalt,2,2009,OCI_11,88.90833
0068P-Both-528,Asphalt,2,2006,OCI_11,87.23405
0068P-Both-542,Asphalt,3,2007,OCI_11,83.4959
0068P-Both-536,Asphalt,3,2009,OCI_11,89.31778
0068P-Both-539,Asphalt,3,2004,OCI_11,82.5417
0068P-Both-543,Asphalt,3,2007,OCI_11,82.583
0068P-Both-538,Asphalt,3,2011,OCI_11,82.91777
0070P-Positive-696,Asphalt,4,2011,OCI_11,49.77428
0070P-Positive-746,Concrete,4,2007,OCI_11,92.701
0070P-Positive-677,Asphalt,4,2006,OCI_11,89.6293
0070P-Positive-673,Asphalt,4,2006,OCI_11,82.99954
0070P-Positive-697,Asphalt,4,2005,OCI_11,87.92442
0070P-Positive-744,Asphalt,4,2009,OCI_11,86.05045
0070P-Positive-726,Asphalt,4,2010,OCI_11,85.47334
0070P-Positive-676,Asphalt,4,2009,OCI_11,84.26586
0070P-Positive-732,Asphalt,4,2004,OCI_11,89.94147
0070P-Positive-489,Asphalt,4,2010,OCI_11,74.47691
0070P-Positive-663,Asphalt,4,2005,OCI_11,78.90375
0070P-Positive-723,Asphalt,4,2012,OCI_11,78.88118
0070P-Positive-724,Asphalt,4,2012,OCI_11,83.19008
0070P-Positive-675,Asphalt,4,2006,OCI_11,80.15041
0070P-Positive-721,Asphalt,4,2012,OCI_11,66.32862
0070P-Positive-664,Asphalt,4,2012,OCI_11,78.98143
0070P-Positive-731,Asphalt,4,2007,OCI_11,83.16721
0070P-Positive-748,Asphalt,4,2012,OCI_11,41.23114
0070P-Positive-662,Asphalt,4,2012,OCI_11,74.10605
0070P-Positive-725,Asphalt,4,2011,OCI_11,81.02139
0070P-Positive-745,Concrete,4,2007,OCI_11,66.34131
0070P-Positive-667,Asphalt,4,2011,OCI_11,43.93851
0070P-Positive-672,Asphalt,4,2007,OCI_11,81.35988
0070P-Positive-674,Asphalt,4,2004,OCI_11,83.25037
0070P-Positive-747,Concrete,4,2007,OCI_11,79.23055
0070P-Positive-710,Asphalt,4,2010,OCI_11,85.63645
0071P-Both-656,Asphalt,2,2005,OCI_11,66.63188
0071P-Both-653,Asphalt,2,2012,OCI_11,87.50825
0071P-Both-659,Asphalt,2,2005,OCI_11,89.21375
0071P-Both-657,Asphalt,2,2007,OCI_11,90.73904
0071P-Both-652,Asphalt,2,2012,OCI_11,66.86921
0071P-Both-655,Asphalt,2,2005,OCI_11,77.33502
0071P-Both-660,Asphalt,2,2005,OCI_11,76.12438
0071P-Both-661,Asphalt,2,2004,OCI_11,74.03306
0071P-Both-654,Asphalt,2,2002,OCI_11,64.30599
0071P-Both-651,Asphalt,2,2005,OCI_11,88.68368
0072P-Both-646,Asphalt,4,2010,OCI_11,81.21677
0072P-Both-649,Asphalt,4,2005,OCI_11,80.47364
0072P-Both-647,Asphalt,4,2010,OCI_11,85.29714
0072P-Both-648,Asphalt,4,2009,OCI_11,84.7228
0073P-Both-638,Asphalt,3,2012,OCI_11,55.95022
0073P-Both-639,Asphalt,3,2011,OCI_11,69.55024
0073P-Both-640,Asphalt,3,2012,OCI_11,74.86055
0073P-Both-642,Asphalt,3,2012,OCI_11,69.28304
0073P-Both-643,Asphalt,3,2006,OCI_11,57.7573
0073P-Both-641,Asphalt,3,2012,OCI_11,85.47851
0073P-Both-644,Asphalt,2,2002,OCI_11,54.00123
0073P-Both-645,Asphalt,2,2003,OCI_11,66.3344
0074P-Both-635,Asphalt,3,2002,OCI_11,53.98082
0074P-Both-634,Asphalt,3,2002,OCI_11,52.88396
0074P-Both-637,Asphalt,3,2006,OCI_11,87.10009
0074P-Both-636,Asphalt,3,2012,OCI_11,57.86262
0075P-Both-632,Asphalt,3,2004,OCI_11,82.64017
0076P-Both-631,Asphalt,4,2010,OCI_11,84.43112
0077P-Both-629,Asphalt,3,2010,OCI_11,86.65195
0077P-Both-630,Asphalt,3,2010,OCI_11,85.10639
0078P-Both-626,Asphalt,3,2012,OCI_11,80.86577
0079P-Both-625,Concrete,1,2009,OCI_11,93.23783
0079P-Both-622,Asphalt,1,2003,OCI_11,86.94269
0079P-Both-624,Asphalt,1,2009,OCI_11,89.58509
0079P-One Way-623,Asphalt,1,2003,OCI_11,89.9292
0079P-One Way-621,Asphalt,1,2003,OCI_11,84.35788
0080P-Positive-861,Asphalt,2,2011,OCI_11,85.5851
0080P-Positive-846,Concrete,2,2009,OCI_11,97.333
0080P-Positive-845,Concrete,2,2009,OCI_11,95.72576
0080P-Positive-842,Asphalt,2,2012,OCI_11,64.70559
0080P-Positive-847,Concrete,2,2000,OCI_11,97.19062
0080P-Positive-848,Concrete,2,2000,OCI_11,91.04025
0080P-Positive-839,Asphalt,2,2004,OCI_11,76.98372
0080P-Positive-849,Concrete,2,2001,OCI_11,83.70762
0080P-Positive-843,Concrete,2,2011,OCI_11,80.51146
0080P-Positive-857,Concrete,2,2001,OCI_11,86.51349
0080P-Positive-838,Asphalt,2,2012,OCI_11,70.62062
0080P-Positive-864,Concrete,2,2006,OCI_11,93.71948
0080P-Positive-860,Concrete,2,2001,OCI_11,79.06639
0080P-Positive-875,Concrete,2,2001,OCI_11,82.70959
0080P-Positive-817,Asphalt,2,2007,OCI_11,82.96222
0080P-Positive-822,Asphalt,2,2004,OCI_11,84.57026
0080P-Positive-819,Asphalt,2,2012,OCI_11,80.86456
0080P-Positive-885,Asphalt,2,2006,OCI_11,89.17168
0080P-Positive-876,Asphalt,2,2006,OCI_11,84.60178
0080P-Positive-859,Concrete,2,2003,OCI_11,85.65946
0080P-Positive-824,Asphalt,2,2010,OCI_11,83.63056
0080P-Positive-878,Asphalt,2,2010,OCI_11,82.26242
0080P-Positive-840,Asphalt,2,2011,OCI_11,81.03618
0080P-Positive-886,Asphalt,2,2006,OCI_11,91.49046
0080P-Positive-841,Asphalt,2,2012,OCI_11,85.98082
0080P-Positive-818,Asphalt,2,2008,OCI_11,82.53336
0080P-Positive-823,Asphalt,2,2012,OCI_11,83.17194
0080P-Positive-889,Asphalt,2,2006,OCI_11,87.54159
0080P-Positive-881,Asphalt,2,2010,OCI_11,81.19033
0080P-Positive-902,Asphalt,2,2006,OCI_11,81.15023
0080P-Positive-901,Asphalt,2,2006,OCI_11,82.27681
0080P-Positive-903,Asphalt,2,2010,OCI_11,70.51629
0080P-Positive-821,Asphalt,2,2009,OCI_11,78.75728
0080P-Positive-900,Asphalt,2,2003,OCI_11,88.55799
0080P-Positive-877,Asphalt,2,2010,OCI_11,84.424
0081P-Both-816,Asphalt,1,2005,OCI_11,81.59586
0082P-Both-814,Asphalt,1,2005,OCI_11,83.88931
0082P-Both-815,Asphalt,1,2010,OCI_11,90.66775
0083P-Both-810,Asphalt,1,2008,OCI_11,83.58202
0083P-Both-811,Asphalt,1,2008,OCI_11,93.83396
