id,SURFACE_TY,REGION,YR_SURF,AADT_2011,year,OCI
0024P-Both-111,Asphalt,4,2011,585,2011,67.86344
0024P-Both-111,Asphalt,4,2011,585,2012,84.07547
0024P-Both-112,Asphalt,4,2005,790,2004,92.07066
0024P-Both-112,Asphalt,4,2005,790,2005,91.66066
0024P-Both-112,Asphalt,4,2005,790,2006,88.83751
0024P-Both-112,Asphalt,4,2005,790,2007,87.20428
0024P-Both-112,Asphalt,4,2005,790,2008,87.89044
0024P-Both-112,Asphalt,4,2005,790,2009,82.41663
0024P-Both-112,Asphalt,4,2005,790,2010,81.30524
0024P-Both-112,Asphalt,4,2005,790,2011,79.18906
0024P-Both-112,Asphalt,4,2005,790,2012,82.01978
0024P-Both-129,Asphalt,4,2007,1726,2004,93.76779
0024P-Both-129,Asphalt,4,2007,1726,2005,79.89721
0024P-Both-129,Asphalt,4,2007,1726,2006,88.8795
0024P-Both-129,Asphalt,4,2007,1726,2007,86.01264
0024P-Both-129,Asphalt,4,2007,1726,2008,85.21012
0024P-Both-129,Asphalt,4,2007,1726,2009,79.93563
0024P-Both-129,Asphalt,4,2007,1726,2010,69.15337
0024P-Both-129,Asphalt,4,2007,1726,2011,72.55017
0024P-Both-129,Asphalt,4,2007,1726,2012,76.39488
0024P-Both-130,Asphalt,4,2012,688,2004,87.86448
0024P-Both-130,Asphalt,4,2012,688,2005,75.45142
0024P-Both-130,Asphalt,4,2012,688,2006,77.86253
0024P-Both-130,Asphalt,4,2012,688,2007,75.78874
0024P-Both-130,Asphalt,4,2012,688,2008,81.05911
0024P-Both-130,Asphalt,4,2012,688,2009,77.14919
0024P-Both-130,Asphalt,4,2012,688,2010,61.79768
0024P-Both-130,Asphalt,4,2012,688,2011,70.56689
0024P-Both-130,Asphalt,4,2012,688,2012,59.81688
0024P-Both-151,Asphalt,4,2012,849,2004,92.42885
0024P-Both-151,Asphalt,4,2012,849,2005,92.29074
0024P-Both-151,Asphalt,4,2012,849,2006,87.38915
0024P-Both-151,Asphalt,4,2012,849,2007,87.56489
0024P-Both-151,Asphalt,4,2012,849,2008,88.25419
0024P-Both-151,Asphalt,4,2012,849,2009,83.06663
0024P-Both-151,Asphalt,4,2012,849,2010,86.09025
0024P-Both-151,Asphalt,4,2012,849,2011,78.07437
0024P-Both-151,Asphalt,4,2012,849,2012,71.68701
0024P-Both-152,Asphalt,4,2011,996,2004,96.67193
0024P-Both-152,Asphalt,4,2011,996,2005,92.48852
0024P-Both-152,Asphalt,4,2011,996,2006,93.94138
0024P-Both-152,Asphalt,4,2011,996,2007,82.00245
0024P-Both-152,Asphalt,4,2011,996,2008,89.59756
0024P-Both-152,Asphalt,4,2011,996,2009,75.43929
0024P-Both-152,Asphalt,4,2011,996,2010,68.91786
0024P-Both-152,Asphalt,4,2011,996,2011,65.59419
0024P-Both-152,Asphalt,4,2011,996,2012,90.2152
0024P-Both-180,Asphalt,4,2005,790,2004,94.77213
0024P-Both-180,Asphalt,4,2005,790,2005,92.96369
0024P-Both-180,Asphalt,4,2005,790,2006,87.39107
0024P-Both-180,Asphalt,4,2005,790,2007,93.54299
0024P-Both-180,Asphalt,4,2005,790,2008,91.58023
0024P-Both-180,Asphalt,4,2005,790,2009,88.57453
0024P-Both-180,Asphalt,4,2005,790,2010,86.23179
0024P-Both-180,Asphalt,4,2005,790,2011,86.3141
0024P-Both-180,Asphalt,4,2005,790,2012,87.85542
0024P-Both-207,Asphalt,4,2007,585,2004,78.50023
0024P-Both-207,Asphalt,4,2007,585,2005,72.76392
0024P-Both-207,Asphalt,4,2007,585,2006,70.19242
0024P-Both-207,Asphalt,4,2007,585,2007,78.97976
0024P-Both-207,Asphalt,4,2007,585,2008,83.51639
0024P-Both-207,Asphalt,4,2007,585,2009,71.22798
0024P-Both-207,Asphalt,4,2007,585,2010,69.61288
0024P-Both-207,Asphalt,4,2007,585,2011,69.40643
0024P-Both-207,Asphalt,4,2007,585,2012,82.72761
0024P-Both-228,Asphalt,4,2012,1220,2004,97.28018
0024P-Both-228,Asphalt,4,2012,1220,2005,93.60766
0024P-Both-228,Asphalt,4,2012,1220,2006,94.52678
0024P-Both-228,Asphalt,4,2012,1220,2007,81.92304
0024P-Both-228,Asphalt,4,2012,1220,2008,89.87074
0024P-Both-228,Asphalt,4,2012,1220,2009,75.30811
0024P-Both-228,Asphalt,4,2012,1220,2010,69.7219
0024P-Both-228,Asphalt,4,2012,1220,2011,65.8035
0024P-Both-228,Asphalt,4,2012,1220,2012,89.62153
0024P-Both-229,Asphalt,4,2004,670,2004,93.48262
0024P-Both-229,Asphalt,4,2004,670,2005,72.69598
0024P-Both-229,Asphalt,4,2004,670,2006,80.69944
0024P-Both-229,Asphalt,4,2004,670,2007,77.17129
0024P-Both-229,Asphalt,4,2004,670,2008,82.13038
0024P-Both-229,Asphalt,4,2004,670,2009,70.8775
0024P-Both-229,Asphalt,4,2004,670,2010,67.47106
0024P-Both-229,Asphalt,4,2004,670,2011,61.17811
0024P-Both-229,Asphalt,4,2004,670,2012,71.03672
0024P-Both-288,Asphalt,4,2012,585,2004,73.13784
0024P-Both-288,Asphalt,4,2012,585,2005,73.75256
0024P-Both-288,Asphalt,4,2012,585,2006,69.20253
0024P-Both-288,Asphalt,4,2012,585,2007,67.48047
0024P-Both-288,Asphalt,4,2012,585,2008,79.43741
0024P-Both-288,Asphalt,4,2012,585,2009,69.69655
0024P-Both-288,Asphalt,4,2012,585,2010,61.9603
0024P-Both-288,Asphalt,4,2012,585,2011,62.77844
0024P-Both-288,Asphalt,4,2012,585,2012,57.13813
0024P-Both-289,Asphalt,4,2006,728,2004,83.67993
0024P-Both-289,Asphalt,4,2006,728,2005,77.54271
0024P-Both-289,Asphalt,4,2006,728,2006,76.50975
0024P-Both-289,Asphalt,4,2006,728,2007,79.10661
0024P-Both-289,Asphalt,4,2006,728,2008,85.7286
0024P-Both-289,Asphalt,4,2006,728,2009,70.82729
0024P-Both-289,Asphalt,4,2006,728,2010,68.37081
0024P-Both-289,Asphalt,4,2006,728,2011,71.6356
0024P-Both-289,Asphalt,4,2006,728,2012,67.50402
0024P-Both-310,Asphalt,4,2012,670,2004,87.66986
0024P-Both-310,Asphalt,4,2012,670,2005,75.92534
0024P-Both-310,Asphalt,4,2012,670,2006,85.2774
0024P-Both-310,Asphalt,4,2012,670,2007,83.17771
0024P-Both-310,Asphalt,4,2012,670,2008,85.55451
0024P-Both-310,Asphalt,4,2012,670,2009,77.38083
0024P-Both-310,Asphalt,4,2012,670,2010,57.01808
0024P-Both-310,Asphalt,4,2012,670,2011,62.49643
0024P-Both-310,Asphalt,4,2012,670,2012,82.16511
0024P-Both-334,Asphalt,4,2011,1220,2004,97.28018
0024P-Both-334,Asphalt,4,2011,1220,2005,93.60766
0024P-Both-334,Asphalt,4,2011,1220,2006,94.52678
0024P-Both-334,Asphalt,4,2011,1220,2007,81.92304
0024P-Both-334,Asphalt,4,2011,1220,2008,89.87074
0024P-Both-334,Asphalt,4,2011,1220,2009,75.30811
0024P-Both-334,Asphalt,4,2011,1220,2010,69.7219
0024P-Both-334,Asphalt,4,2011,1220,2011,65.8035
0024P-Both-334,Asphalt,4,2011,1220,2012,91.65
0024P-Both-352,Asphalt,4,2011,585,2004,87.01999
0024P-Both-352,Asphalt,4,2011,585,2005,75.33038
0024P-Both-352,Asphalt,4,2011,585,2006,73.57532
0024P-Both-352,Asphalt,4,2011,585,2007,78.07608
0024P-Both-352,Asphalt,4,2011,585,2008,85.43637
0024P-Both-352,Asphalt,4,2011,585,2009,72.3035
0024P-Both-352,Asphalt,4,2011,585,2010,71.35595
0024P-Both-352,Asphalt,4,2011,585,2011,67.6412
0024P-Both-352,Asphalt,4,2011,585,2012,88.25203
0024P-Both-371,Asphalt,4,2011,749,2004,73.13784
0024P-Both-371,Asphalt,4,2011,749,2005,73.75256
0024P-Both-371,Asphalt,4,2011,749,2006,69.20253
0024P-Both-371,Asphalt,4,2011,749,2007,67.48047
0024P-Both-371,Asphalt,4,2011,749,2008,79.43741
0024P-Both-371,Asphalt,4,2011,749,2009,69.69655
0024P-Both-371,Asphalt,4,2011,749,2010,61.9603
0024P-Both-371,Asphalt,4,2011,749,2011,62.77844
0024P-Both-371,Asphalt,4,2011,749,2012,78.06011
0024P-Both-395,Asphalt,4,2010,1207,2004,98.99433
0024P-Both-395,Asphalt,4,2010,1207,2005,99.20151
0024P-Both-395,Asphalt,4,2010,1207,2006,95.1443
0024P-Both-395,Asphalt,4,2010,1207,2007,95.33526
0024P-Both-395,Asphalt,4,2010,1207,2008,93.37895
0024P-Both-395,Asphalt,4,2010,1207,2009,91.29403
0024P-Both-395,Asphalt,4,2010,1207,2010,95.19384
0024P-Both-395,Asphalt,4,2010,1207,2011,90.05093
0024P-Both-395,Asphalt,4,2010,1207,2012,93.7127
0024P-Both-396,Asphalt,4,2011,680,2004,87.66986
0024P-Both-396,Asphalt,4,2011,680,2005,75.92534
0024P-Both-396,Asphalt,4,2011,680,2006,85.2774
0024P-Both-396,Asphalt,4,2011,680,2007,83.17771
0024P-Both-396,Asphalt,4,2011,680,2008,85.55451
0024P-Both-396,Asphalt,4,2011,680,2009,77.38083
0024P-Both-396,Asphalt,4,2011,680,2010,57.01808
0024P-Both-396,Asphalt,4,2011,680,2011,62.49643
0024P-Both-396,Asphalt,4,2011,680,2012,86.08546
0024P-Both-43,Asphalt,4,2005,925,2004,78.83501
0024P-Both-43,Asphalt,4,2005,925,2005,87.31338
0024P-Both-43,Asphalt,4,2005,925,2006,72.00926
0024P-Both-43,Asphalt,4,2005,925,2007,76.04287
0024P-Both-43,Asphalt,4,2005,925,2008,83.02507
0024P-Both-43,Asphalt,4,2005,925,2009,79.34095
0024P-Both-43,Asphalt,4,2005,925,2010,69.81428
0024P-Both-43,Asphalt,4,2005,925,2011,72.11862
0024P-Both-43,Asphalt,4,2005,925,2012,81.21234
0024P-Both-44,Asphalt,4,2012,585,2004,87.08698
0024P-Both-44,Asphalt,4,2012,585,2005,75.28601
0024P-Both-44,Asphalt,4,2012,585,2006,73.51646
0024P-Both-44,Asphalt,4,2012,585,2007,78.05541
0024P-Both-44,Asphalt,4,2012,585,2008,85.43051
0024P-Both-44,Asphalt,4,2012,585,2009,72.33311
0024P-Both-44,Asphalt,4,2012,585,2010,71.41582
0024P-Both-44,Asphalt,4,2012,585,2011,67.56108
0024P-Both-44,Asphalt,4,2012,585,2012,59.10234
0024P-Both-62,Asphalt,4,2012,680,2004,87.66986
0024P-Both-62,Asphalt,4,2012,680,2005,75.92534
0024P-Both-62,Asphalt,4,2012,680,2006,85.2774
0024P-Both-62,Asphalt,4,2012,680,2007,83.17771
0024P-Both-62,Asphalt,4,2012,680,2008,85.55451
0024P-Both-62,Asphalt,4,2012,680,2009,77.38083
0024P-Both-62,Asphalt,4,2012,680,2010,57.01808
0024P-Both-62,Asphalt,4,2012,680,2011,62.49643
0024P-Both-62,Asphalt,4,2012,680,2012,83.77438
0024P-Both-63,Asphalt,4,2006,1771,2004,85.22813
0024P-Both-63,Asphalt,4,2006,1771,2005,67.49676
0024P-Both-63,Asphalt,4,2006,1771,2006,92.99758
0024P-Both-63,Asphalt,4,2006,1771,2007,92.95953
0024P-Both-63,Asphalt,4,2006,1771,2008,92.08556
0024P-Both-63,Asphalt,4,2006,1771,2009,94.09945
0024P-Both-63,Asphalt,4,2006,1771,2010,93.5407
0024P-Both-63,Asphalt,4,2006,1771,2011,94.17421
0024P-Both-63,Asphalt,4,2006,1771,2012,94.14332
0024P-Both-87,Asphalt,4,2011,750,2004,92.42885
0024P-Both-87,Asphalt,4,2011,750,2005,92.29074
0024P-Both-87,Asphalt,4,2011,750,2006,87.38915
0024P-Both-87,Asphalt,4,2011,750,2007,87.56489
0024P-Both-87,Asphalt,4,2011,750,2008,88.25419
0024P-Both-87,Asphalt,4,2011,750,2009,83.06663
0024P-Both-87,Asphalt,4,2011,750,2010,86.09025
0024P-Both-87,Asphalt,4,2011,750,2011,78.07437
0024P-Both-87,Asphalt,4,2011,750,2012,86.33701
0025P-Both-417,Asphalt,4,2005,195,2004,86.93952
0025P-Both-417,Asphalt,4,2005,195,2005,90.27939
0025P-Both-417,Asphalt,4,2005,195,2006,81.53434
0025P-Both-417,Asphalt,4,2005,195,2007,80.32936
0025P-Both-417,Asphalt,4,2005,195,2008,84.41062
0025P-Both-417,Asphalt,4,2005,195,2009,73.34896
0025P-Both-417,Asphalt,4,2005,195,2010,67.29049
0025P-Both-417,Asphalt,4,2005,195,2011,60.62032
0025P-Both-417,Asphalt,4,2005,195,2012,63.65625
0026P-Both-181,Concrete,1,2009,28079,2004,92.82223
0026P-Both-181,Concrete,1,2009,28079,2005,89.80747
0026P-Both-181,Concrete,1,2009,28079,2006,85.53779
0026P-Both-181,Concrete,1,2009,28079,2007,85.66193
0026P-Both-181,Concrete,1,2009,28079,2008,83.7896
0026P-Both-181,Concrete,1,2009,28079,2009,74.57045
0026P-Both-181,Concrete,1,2009,28079,2010,80.7311
0026P-Both-181,Concrete,1,2009,28079,2011,85.30184
0026P-Both-181,Concrete,1,2009,28079,2012,73.03903
0026P-Both-254,Concrete,1,2008,35438,2004,85.60733
0026P-Both-254,Concrete,1,2008,35438,2005,81.72781
0026P-Both-254,Concrete,1,2008,35438,2006,73.08984
0026P-Both-254,Concrete,1,2008,35438,2007,77.96867
0026P-Both-254,Concrete,1,2008,35438,2008,80.84105
0026P-Both-254,Concrete,1,2008,35438,2009,72.9962
0026P-Both-254,Concrete,1,2008,35438,2010,88.12237
0026P-Both-254,Concrete,1,2008,35438,2011,87.6906
0026P-Both-254,Concrete,1,2008,35438,2012,79.34457
0026P-Both-353,Asphalt,1,2008,31102,2004,85.5619
0026P-Both-353,Asphalt,1,2008,31102,2005,81.67694
0026P-Both-353,Asphalt,1,2008,31102,2006,73.01147
0026P-Both-353,Asphalt,1,2008,31102,2007,77.92024
0026P-Both-353,Asphalt,1,2008,31102,2008,80.82249
0026P-Both-353,Asphalt,1,2008,31102,2009,72.98629
0026P-Both-353,Asphalt,1,2008,31102,2010,88.16891
0026P-Both-353,Asphalt,1,2008,31102,2011,77.6749
0026P-Both-353,Asphalt,1,2008,31102,2012,77.09615
0026P-Both-88,Concrete,1,2009,8634,2004,92.82223
0026P-Both-88,Concrete,1,2009,8634,2005,89.80747
0026P-Both-88,Concrete,1,2009,8634,2006,85.53779
0026P-Both-88,Concrete,1,2009,8634,2007,85.66193
0026P-Both-88,Concrete,1,2009,8634,2008,83.7896
0026P-Both-88,Concrete,1,2009,8634,2009,74.57045
0026P-Both-88,Concrete,1,2009,8634,2010,80.7311
0026P-Both-88,Concrete,1,2009,8634,2011,82.27735
0026P-Both-88,Concrete,1,2009,8634,2012,80.60069
0028P-Both-153,Asphalt,3,2012,2205,2004,96.60602
0028P-Both-153,Asphalt,3,2012,2205,2005,91.22863
0028P-Both-153,Asphalt,3,2012,2205,2006,91.13429
0028P-Both-153,Asphalt,3,2012,2205,2007,80.52809
0028P-Both-153,Asphalt,3,2012,2205,2008,85.12904
0028P-Both-153,Asphalt,3,2012,2205,2009,86.40747
0028P-Both-153,Asphalt,3,2012,2205,2010,76.96707
0028P-Both-153,Asphalt,3,2012,2205,2011,83.03589
0028P-Both-153,Asphalt,3,2012,2205,2012,92.13883
0028P-Both-230,Concrete,3,2011,5200,2004,84.79375
0028P-Both-230,Concrete,3,2011,5200,2005,85.79375
0028P-Both-230,Concrete,3,2011,5200,2006,91.45
0028P-Both-230,Concrete,3,2011,5200,2007,99.25
0028P-Both-230,Concrete,3,2011,5200,2008,81.36744
0028P-Both-230,Concrete,3,2011,5200,2009,86.85147
0028P-Both-230,Concrete,3,2011,5200,2010,68.65642
0028P-Both-230,Concrete,3,2011,5200,2011,77.05685
0028P-Both-230,Concrete,3,2011,5200,2012,87.84847
0028P-Both-255,Asphalt,4,2011,2213,2004,92.5684
0028P-Both-255,Asphalt,4,2011,2213,2005,88.24621
0028P-Both-255,Asphalt,4,2011,2213,2006,89.85986
0028P-Both-255,Asphalt,4,2011,2213,2007,77.18861
0028P-Both-255,Asphalt,4,2011,2213,2008,84.7711
0028P-Both-255,Asphalt,4,2011,2213,2009,82.25947
0028P-Both-255,Asphalt,4,2011,2213,2010,79.73852
0028P-Both-255,Asphalt,4,2011,2213,2011,80.87754
0028P-Both-255,Asphalt,4,2011,2213,2012,96.97464
0028P-Both-335,Asphalt,4,2010,2215,2004,99.20314
0028P-Both-335,Asphalt,4,2010,2215,2005,94.8372
0028P-Both-335,Asphalt,4,2010,2215,2006,96.32487
0028P-Both-335,Asphalt,4,2010,2215,2007,95.7742
0028P-Both-335,Asphalt,4,2010,2215,2008,91.88272
0028P-Both-335,Asphalt,4,2010,2215,2009,92.48358
0028P-Both-335,Asphalt,4,2010,2215,2010,91.72015
0028P-Both-335,Asphalt,4,2010,2215,2011,90.63295
0028P-Both-335,Asphalt,4,2010,2215,2012,94.29488
0028P-Both-336,Asphalt,3,2007,5788,2004,95.16624
0028P-Both-336,Asphalt,3,2007,5788,2005,94.04359
0028P-Both-336,Asphalt,3,2007,5788,2006,89.06489
0028P-Both-336,Asphalt,3,2007,5788,2007,90.35782
0028P-Both-336,Asphalt,3,2007,5788,2008,87.87819
0028P-Both-336,Asphalt,3,2007,5788,2009,76.66793
0028P-Both-336,Asphalt,3,2007,5788,2010,61.97034
0028P-Both-336,Asphalt,3,2007,5788,2011,60.61229
0028P-Both-336,Asphalt,3,2007,5788,2012,74.66459
0028P-Both-397,Asphalt,3,2012,3119,2004,95.91808
0028P-Both-397,Asphalt,3,2012,3119,2005,91.25543
0028P-Both-397,Asphalt,3,2012,3119,2006,88.2445
0028P-Both-397,Asphalt,3,2012,3119,2007,87.35083
0028P-Both-397,Asphalt,3,2012,3119,2008,88.35785
0028P-Both-397,Asphalt,3,2012,3119,2009,86.58483
0028P-Both-397,Asphalt,3,2012,3119,2010,63.52524
0028P-Both-397,Asphalt,3,2012,3119,2011,84.35476
0028P-Both-397,Asphalt,3,2012,3119,2012,96.12826
0028P-Both-418,Asphalt,4,2010,2577,2004,99.06666
0028P-Both-418,Asphalt,4,2010,2577,2005,93.70951
0028P-Both-418,Asphalt,4,2010,2577,2006,96.88055
0028P-Both-418,Asphalt,4,2010,2577,2007,96.69397
0028P-Both-418,Asphalt,4,2010,2577,2008,91.62576
0028P-Both-418,Asphalt,4,2010,2577,2009,93.4096
0028P-Both-418,Asphalt,4,2010,2577,2010,90.98574
0028P-Both-418,Asphalt,4,2010,2577,2011,92.90939
0028P-Both-418,Asphalt,4,2010,2577,2012,92.87115
0028P-Both-89,Asphalt,3,2012,2257,2004,98.06833
0028P-Both-89,Asphalt,3,2012,2257,2005,91.4814
0028P-Both-89,Asphalt,3,2012,2257,2006,92.91828
0028P-Both-89,Asphalt,3,2012,2257,2007,92.45502
0028P-Both-89,Asphalt,3,2012,2257,2008,88.58793
0028P-Both-89,Asphalt,3,2012,2257,2009,90.67878
0028P-Both-89,Asphalt,3,2012,2257,2010,84.77082
0028P-Both-89,Asphalt,3,2012,2257,2011,82.60614
0028P-Both-89,Asphalt,3,2012,2257,2012,88.70703
0029P-Both-154,Asphalt,4,2009,230,2004,79.81856
0029P-Both-154,Asphalt,4,2009,230,2005,70.29906
0029P-Both-154,Asphalt,4,2009,230,2006,69.52203
0029P-Both-154,Asphalt,4,2009,230,2007,69.86746
0029P-Both-154,Asphalt,4,2009,230,2008,80.14152
0029P-Both-154,Asphalt,4,2009,230,2009,81.72912
0029P-Both-154,Asphalt,4,2009,230,2010,78.57777
0029P-Both-154,Asphalt,4,2009,230,2011,71.60459
0029P-Both-154,Asphalt,4,2009,230,2012,66.23276
0029P-Both-312,Asphalt,4,2009,2010,2004,81.4335
0029P-Both-312,Asphalt,4,2009,2010,2005,82.58327
0029P-Both-312,Asphalt,4,2009,2010,2006,73.99728
0029P-Both-312,Asphalt,4,2009,2010,2007,82.44202
0029P-Both-312,Asphalt,4,2009,2010,2008,83.15559
0029P-Both-312,Asphalt,4,2009,2010,2009,80.08672
0029P-Both-312,Asphalt,4,2009,2010,2010,65.93455
0029P-Both-312,Asphalt,4,2009,2010,2011,74.55077
0029P-Both-312,Asphalt,4,2009,2010,2012,78.40901
0029P-Both-398,Asphalt,4,2011,307,2004,87.66051
0029P-Both-398,Asphalt,4,2011,307,2005,81.47895
0029P-Both-398,Asphalt,4,2011,307,2006,69.6464
0029P-Both-398,Asphalt,4,2011,307,2007,76.99237
0029P-Both-398,Asphalt,4,2011,307,2008,81.85865
0029P-Both-398,Asphalt,4,2011,307,2009,73.58971
0029P-Both-398,Asphalt,4,2011,307,2010,61.99445
0029P-Both-398,Asphalt,4,2011,307,2011,71.49167
0029P-Both-398,Asphalt,4,2011,307,2012,81.48608
0029P-Both-64,Asphalt,4,2012,310,2004,87.66051
0029P-Both-64,Asphalt,4,2012,310,2005,81.47895
0029P-Both-64,Asphalt,4,2012,310,2006,69.6464
0029P-Both-64,Asphalt,4,2012,310,2007,76.99237
0029P-Both-64,Asphalt,4,2012,310,2008,81.85865
0029P-Both-64,Asphalt,4,2012,310,2009,73.58971
0029P-Both-64,Asphalt,4,2012,310,2010,61.99445
0029P-Both-64,Asphalt,4,2012,310,2011,71.49167
0029P-Both-64,Asphalt,4,2012,310,2012,82.259
0030P-Both-113,Asphalt,1,2008,7085,2004,95.61832
0030P-Both-113,Asphalt,1,2008,7085,2005,75.24352
0030P-Both-113,Asphalt,1,2008,7085,2006,90.32594
0030P-Both-113,Asphalt,1,2008,7085,2007,70.74379
0030P-Both-113,Asphalt,1,2008,7085,2008,89.27697
0030P-Both-113,Asphalt,1,2008,7085,2009,89.17243
0030P-Both-113,Asphalt,1,2008,7085,2010,88.90243
0030P-Both-113,Asphalt,1,2008,7085,2011,91.29147
0030P-Both-113,Asphalt,1,2008,7085,2012,89.92715
0030P-Both-114,Asphalt,1,2011,1247,2004,83.87102
0030P-Both-114,Asphalt,1,2011,1247,2005,77.36527
0030P-Both-114,Asphalt,1,2011,1247,2006,68.18082
0030P-Both-114,Asphalt,1,2011,1247,2007,67.51842
0030P-Both-114,Asphalt,1,2011,1247,2008,79.09873
0030P-Both-114,Asphalt,1,2011,1247,2009,69.45443
0030P-Both-114,Asphalt,1,2011,1247,2010,62.31231
0030P-Both-114,Asphalt,1,2011,1247,2011,73.6918
0030P-Both-114,Asphalt,1,2011,1247,2012,80.52529
0030P-Both-131,Asphalt,1,2003,370,2004,93.54804
0030P-Both-131,Asphalt,1,2003,370,2005,90.58027
0030P-Both-131,Asphalt,1,2003,370,2006,87.39867
0030P-Both-131,Asphalt,1,2003,370,2007,87.30297
0030P-Both-131,Asphalt,1,2003,370,2008,87.37755
0030P-Both-131,Asphalt,1,2003,370,2009,85.26116
0030P-Both-131,Asphalt,1,2003,370,2010,81.05769
0030P-Both-131,Asphalt,1,2003,370,2011,79.39061
0030P-Both-131,Asphalt,1,2003,370,2012,90.8746
0030P-Both-132,Asphalt,1,2012,465,2004,84.12592
0030P-Both-132,Asphalt,1,2012,465,2005,86.23573
0030P-Both-132,Asphalt,1,2012,465,2006,82.40612
0030P-Both-132,Asphalt,1,2012,465,2007,69.56365
0030P-Both-132,Asphalt,1,2012,465,2008,84.20799
0030P-Both-132,Asphalt,1,2012,465,2009,74.31501
0030P-Both-132,Asphalt,1,2012,465,2010,68.40323
0030P-Both-132,Asphalt,1,2012,465,2011,65.72312
0030P-Both-132,Asphalt,1,2012,465,2012,71.91032
0030P-Both-182,Asphalt,1,2006,2031,2004,79.8579
0030P-Both-182,Asphalt,1,2006,2031,2005,73.53503
0030P-Both-182,Asphalt,1,2006,2031,2006,84.28229
0030P-Both-182,Asphalt,1,2006,2031,2007,76.25448
0030P-Both-182,Asphalt,1,2006,2031,2008,81.86364
0030P-Both-182,Asphalt,1,2006,2031,2009,80.47756
0030P-Both-182,Asphalt,1,2006,2031,2010,75.54925
0030P-Both-182,Asphalt,1,2006,2031,2011,72.45378
0030P-Both-182,Asphalt,1,2006,2031,2012,67.45725
0030P-Both-208,Asphalt,1,2012,340,2004,97.33555
0030P-Both-208,Asphalt,1,2012,340,2005,93.52259
0030P-Both-208,Asphalt,1,2012,340,2006,93.77857
0030P-Both-208,Asphalt,1,2012,340,2007,92.38931
0030P-Both-208,Asphalt,1,2012,340,2008,89.96494
0030P-Both-208,Asphalt,1,2012,340,2009,87.27849
0030P-Both-208,Asphalt,1,2012,340,2010,82.03479
0030P-Both-208,Asphalt,1,2012,340,2011,84.25829
0030P-Both-208,Asphalt,1,2012,340,2012,83.80943
0030P-Both-231,Asphalt,1,2003,370,2004,93.56123
0030P-Both-231,Asphalt,1,2003,370,2005,93.15447
0030P-Both-231,Asphalt,1,2003,370,2006,88.95995
0030P-Both-231,Asphalt,1,2003,370,2007,86.41588
0030P-Both-231,Asphalt,1,2003,370,2008,87.87308
0030P-Both-231,Asphalt,1,2003,370,2009,87.96883
0030P-Both-231,Asphalt,1,2003,370,2010,83.24874
0030P-Both-231,Asphalt,1,2003,370,2011,81.72056
0030P-Both-231,Asphalt,1,2003,370,2012,87.56972
0030P-Both-256,Asphalt,1,2011,675,2004,89.54611
0030P-Both-256,Asphalt,1,2011,675,2005,82.52842
0030P-Both-256,Asphalt,1,2011,675,2006,67.4833
0030P-Both-256,Asphalt,1,2011,675,2007,69.9396
0030P-Both-256,Asphalt,1,2011,675,2008,78.41301
0030P-Both-256,Asphalt,1,2011,675,2009,78.71206
0030P-Both-256,Asphalt,1,2011,675,2010,75.22742
0030P-Both-256,Asphalt,1,2011,675,2011,72.66188
0030P-Both-256,Asphalt,1,2011,675,2012,79.69714
0030P-Both-290,Asphalt,1,2007,10410,2004,53.12813
0030P-Both-290,Asphalt,1,2007,10410,2005,55.7197
0030P-Both-290,Asphalt,1,2007,10410,2006,48.96221
0030P-Both-290,Asphalt,1,2007,10410,2007,82.7413
0030P-Both-290,Asphalt,1,2007,10410,2008,90.93526
0030P-Both-290,Asphalt,1,2007,10410,2009,86.66963
0030P-Both-290,Asphalt,1,2007,10410,2010,84.78075
0030P-Both-290,Asphalt,1,2007,10410,2011,84.62995
0030P-Both-290,Asphalt,1,2007,10410,2012,82.99507
0030P-Both-313,Asphalt,1,2008,340,2004,98.44133
0030P-Both-313,Asphalt,1,2008,340,2005,91.37251
0030P-Both-313,Asphalt,1,2008,340,2006,89.07526
0030P-Both-313,Asphalt,1,2008,340,2007,84.48031
0030P-Both-313,Asphalt,1,2008,340,2008,89.8186
0030P-Both-313,Asphalt,1,2008,340,2009,91.15277
0030P-Both-313,Asphalt,1,2008,340,2010,88.28688
0030P-Both-313,Asphalt,1,2008,340,2011,90.90792
0030P-Both-313,Asphalt,1,2008,340,2012,92.50191
0030P-Both-354,Asphalt,1,2001,6278,2004,86.11082
0030P-Both-354,Asphalt,1,2001,6278,2005,82.10225
0030P-Both-354,Asphalt,1,2001,6278,2006,88.23891
0030P-Both-354,Asphalt,1,2001,6278,2007,85.05263
0030P-Both-354,Asphalt,1,2001,6278,2008,85.45551
0030P-Both-354,Asphalt,1,2001,6278,2009,81.21172
0030P-Both-354,Asphalt,1,2001,6278,2010,74.27016
0030P-Both-354,Asphalt,1,2001,6278,2011,85.08574
0030P-Both-354,Asphalt,1,2001,6278,2012,86.98026
0030P-Both-355,Asphalt,1,2011,755,2004,83.87102
0030P-Both-355,Asphalt,1,2011,755,2005,77.36527
0030P-Both-355,Asphalt,1,2011,755,2006,68.18082
0030P-Both-355,Asphalt,1,2011,755,2007,67.51842
0030P-Both-355,Asphalt,1,2011,755,2008,79.09873
0030P-Both-355,Asphalt,1,2011,755,2009,69.45443
0030P-Both-355,Asphalt,1,2011,755,2010,66.52942
